Strain,Stress,Temperature,Speed,Angle,Height,Fill
1.606178000 ,32.460910000 ,210,100,30,0.1,90
1.606178000 ,32.464740000 ,210,100,30,0.1,90
1.609303000 ,32.476390000 ,210,100,30,0.1,90
1.609303000 ,32.476030000 ,210,100,30,0.1,90
1.613479000 ,32.491690000 ,210,100,30,0.1,90
1.613479000 ,32.491690000 ,210,100,30,0.1,90
1.613479000 ,32.493870000 ,210,100,30,0.1,90
1.613479000 ,32.498610000 ,210,100,30,0.1,90
1.613479000 ,32.508990000 ,210,100,30,0.1,90
1.613479000 ,32.520100000 ,210,100,30,0.1,90
1.616873000 ,32.518820000 ,210,100,30,0.1,90
1.616873000 ,32.521370000 ,210,100,30,0.1,90
1.616873000 ,32.528840000 ,210,100,30,0.1,90
1.616873000 ,32.533020000 ,210,100,30,0.1,90
1.616873000 ,32.539940000 ,210,100,30,0.1,90
1.619665000 ,32.536120000 ,210,100,30,0.1,90
1.619665000 ,32.540860000 ,210,100,30,0.1,90
1.622356000 ,32.554870000 ,210,100,30,0.1,90
1.622356000 ,32.558160000 ,210,100,30,0.1,90
1.622356000 ,32.571620000 ,210,100,30,0.1,90
1.622356000 ,32.578730000 ,210,100,30,0.1,90
1.622356000 ,32.574910000 ,210,100,30,0.1,90
1.622356000 ,32.578550000 ,210,100,30,0.1,90
1.622356000 ,32.590560000 ,210,100,30,0.1,90
1.624645000 ,32.586740000 ,210,100,30,0.1,90
1.624645000 ,32.590930000 ,210,100,30,0.1,90
1.624645000 ,32.600400000 ,210,100,30,0.1,90
1.624645000 ,32.599850000 ,210,100,30,0.1,90
1.627723000 ,32.594030000 ,210,100,30,0.1,90
1.627723000 ,32.603130000 ,210,100,30,0.1,90
1.631845000 ,32.609140000 ,210,100,30,0.1,90
1.631845000 ,32.610230000 ,210,100,30,0.1,90
1.631845000 ,32.619520000 ,210,100,30,0.1,90
1.631845000 ,32.620070000 ,210,100,30,0.1,90
1.631845000 ,32.627900000 ,210,100,30,0.1,90
1.631845000 ,32.636820000 ,210,100,30,0.1,90
1.635054000 ,32.630990000 ,210,100,30,0.1,90
1.635054000 ,32.628080000 ,210,100,30,0.1,90
1.635054000 ,32.636090000 ,210,100,30,0.1,90
1.635054000 ,32.637910000 ,210,100,30,0.1,90
1.635054000 ,32.634640000 ,210,100,30,0.1,90
1.637784000 ,32.639370000 ,210,100,30,0.1,90
1.637784000 ,32.639370000 ,210,100,30,0.1,90
1.640839000 ,32.649200000 ,210,100,30,0.1,90
1.640839000 ,32.657400000 ,210,100,30,0.1,90
1.640839000 ,32.660860000 ,210,100,30,0.1,90
1.640839000 ,32.655570000 ,210,100,30,0.1,90
1.640839000 ,32.657400000 ,210,100,30,0.1,90
1.640839000 ,32.655210000 ,210,100,30,0.1,90
1.643492000 ,32.654480000 ,210,100,30,0.1,90
1.643492000 ,32.656670000 ,210,100,30,0.1,90
1.643492000 ,32.657760000 ,210,100,30,0.1,90
1.643492000 ,32.663950000 ,210,100,30,0.1,90
1.643492000 ,32.670150000 ,210,100,30,0.1,90
1.645750000 ,32.671970000 ,210,100,30,0.1,90
1.645750000 ,32.671970000 ,210,100,30,0.1,90
1.647830000 ,32.663040000 ,210,100,30,0.1,90
1.647830000 ,32.672510000 ,210,100,30,0.1,90
1.647830000 ,32.674510000 ,210,100,30,0.1,90
1.647830000 ,32.670510000 ,210,100,30,0.1,90
1.647830000 ,32.671420000 ,210,100,30,0.1,90
1.647830000 ,32.672150000 ,210,100,30,0.1,90
1.649748000 ,32.678340000 ,210,100,30,0.1,90
1.649748000 ,32.683070000 ,210,100,30,0.1,90
1.649748000 ,32.673790000 ,210,100,30,0.1,90
1.649748000 ,32.676340000 ,210,100,30,0.1,90
1.649748000 ,32.672870000 ,210,100,30,0.1,90
1.651588000 ,32.668140000 ,210,100,30,0.1,90
1.651588000 ,32.669960000 ,210,100,30,0.1,90
1.653746000 ,32.666500000 ,210,100,30,0.1,90
1.653746000 ,32.667420000 ,210,100,30,0.1,90
1.653746000 ,32.678520000 ,210,100,30,0.1,90
1.653746000 ,32.675790000 ,210,100,30,0.1,90
1.653746000 ,32.665960000 ,210,100,30,0.1,90
1.653746000 ,32.671600000 ,210,100,30,0.1,90
1.656398000 ,32.672700000 ,210,100,30,0.1,90
1.656398000 ,32.669960000 ,210,100,30,0.1,90
1.656398000 ,32.663770000 ,210,100,30,0.1,90
1.656398000 ,32.664680000 ,210,100,30,0.1,90
1.656398000 ,32.665410000 ,210,100,30,0.1,90
1.658742000 ,32.658130000 ,210,100,30,0.1,90
1.658742000 ,32.659030000 ,210,100,30,0.1,90
1.661255000 ,32.657040000 ,210,100,30,0.1,90
1.661255000 ,32.664130000 ,210,100,30,0.1,90
1.661255000 ,32.657220000 ,210,100,30,0.1,90
1.661255000 ,32.653390000 ,210,100,30,0.1,90
1.661255000 ,32.661950000 ,210,100,30,0.1,90
1.661255000 ,32.659950000 ,210,100,30,0.1,90
1.663737000 ,32.652850000 ,210,100,30,0.1,90
1.663737000 ,32.645380000 ,210,100,30,0.1,90
1.663737000 ,32.637730000 ,210,100,30,0.1,90
1.663737000 ,32.641740000 ,210,100,30,0.1,90
1.663737000 ,32.642460000 ,210,100,30,0.1,90
1.665060000 ,32.645380000 ,210,100,30,0.1,90
1.665060000 ,32.637180000 ,210,100,30,0.1,90
1.665647000 ,32.629170000 ,210,100,30,0.1,90
1.665647000 ,32.628990000 ,210,100,30,0.1,90
1.665647000 ,32.626800000 ,210,100,30,0.1,90
1.665647000 ,32.633720000 ,210,100,30,0.1,90
1.665647000 ,32.632270000 ,210,100,30,0.1,90
1.665647000 ,32.623160000 ,210,100,30,0.1,90
1.666575000 ,32.617520000 ,210,100,30,0.1,90
1.666575000 ,32.618250000 ,210,100,30,0.1,90
1.666575000 ,32.618970000 ,210,100,30,0.1,90
1.666575000 ,32.607690000 ,210,100,30,0.1,90
1.668439000 ,32.612600000 ,210,100,30,0.1,90
1.668439000 ,32.609500000 ,210,100,30,0.1,90
1.668439000 ,32.609330000 ,210,100,30,0.1,90
1.671146000 ,32.611870000 ,210,100,30,0.1,90
1.671146000 ,32.606770000 ,210,100,30,0.1,90
1.671146000 ,32.599120000 ,210,100,30,0.1,90
1.671146000 ,32.582740000 ,210,100,30,0.1,90
1.671146000 ,32.579090000 ,210,100,30,0.1,90
1.671146000 ,32.585830000 ,210,100,30,0.1,90
1.673644000 ,32.581830000 ,210,100,30,0.1,90
1.673644000 ,32.576730000 ,210,100,30,0.1,90
1.673644000 ,32.574360000 ,210,100,30,0.1,90
1.673644000 ,32.562890000 ,210,100,30,0.1,90
1.673644000 ,32.553230000 ,210,100,30,0.1,90
1.674989000 ,32.554150000 ,210,100,30,0.1,90
1.674989000 ,32.562890000 ,210,100,30,0.1,90
1.676142000 ,32.559790000 ,210,100,30,0.1,90
1.676142000 ,32.553600000 ,210,100,30,0.1,90
1.676142000 ,32.558160000 ,210,100,30,0.1,90
1.676142000 ,32.544860000 ,210,100,30,0.1,90
1.676142000 ,32.538300000 ,210,100,30,0.1,90
1.676142000 ,32.538670000 ,210,100,30,0.1,90
1.677649000 ,32.526100000 ,210,100,30,0.1,90
1.677649000 ,32.517910000 ,210,100,30,0.1,90
1.677649000 ,32.516640000 ,210,100,30,0.1,90
1.677649000 ,32.524830000 ,210,100,30,0.1,90
1.679165000 ,32.519730000 ,210,100,30,0.1,90
1.679165000 ,32.507160000 ,210,100,30,0.1,90
1.679165000 ,32.501880000 ,210,100,30,0.1,90
1.679939000 ,32.502430000 ,210,100,30,0.1,90
1.679939000 ,32.509350000 ,210,100,30,0.1,90
1.679939000 ,32.506260000 ,210,100,30,0.1,90
1.679939000 ,32.488770000 ,210,100,30,0.1,90
1.679939000 ,32.475480000 ,210,100,30,0.1,90
1.679939000 ,32.472750000 ,210,100,30,0.1,90
1.680495000 ,32.468920000 ,210,100,30,0.1,90
1.680495000 ,32.465830000 ,210,100,30,0.1,90
1.680495000 ,32.460910000 ,210,100,30,0.1,90
1.680495000 ,32.457090000 ,210,100,30,0.1,90
1.680495000 ,32.459640000 ,210,100,30,0.1,90
1.681996000 ,32.447980000 ,210,100,30,0.1,90
1.681996000 ,32.440880000 ,210,100,30,0.1,90
1.684045000 ,32.443790000 ,210,100,30,0.1,90
1.684045000 ,32.440510000 ,210,100,30,0.1,90
1.684045000 ,32.430500000 ,210,100,30,0.1,90
1.684045000 ,32.423030000 ,210,100,30,0.1,90
1.684045000 ,32.423220000 ,210,100,30,0.1,90
1.684045000 ,32.415200000 ,210,100,30,0.1,90
1.685708000 ,32.403550000 ,210,100,30,0.1,90
1.685708000 ,32.396080000 ,210,100,30,0.1,90
1.685708000 ,32.399180000 ,210,100,30,0.1,90
1.685708000 ,32.390250000 ,210,100,30,0.1,90
1.686295000 ,32.378600000 ,210,100,30,0.1,90
1.686295000 ,32.372410000 ,210,100,30,0.1,90
1.686295000 ,32.365860000 ,210,100,30,0.1,90
1.686218000 ,32.355480000 ,210,100,30,0.1,90
1.686218000 ,32.355660000 ,210,100,30,0.1,90
1.686218000 ,32.352020000 ,210,100,30,0.1,90
1.686218000 ,32.349830000 ,210,100,30,0.1,90
1.686218000 ,32.348920000 ,210,100,30,0.1,90
1.686218000 ,32.338720000 ,210,100,30,0.1,90
1.687169000 ,32.335990000 ,210,100,30,0.1,90
1.687169000 ,32.325790000 ,210,100,30,0.1,90
1.687169000 ,32.322880000 ,210,100,30,0.1,90
1.687169000 ,32.315600000 ,210,100,30,0.1,90
1.688855000 ,32.311950000 ,210,100,30,0.1,90
1.688855000 ,32.299210000 ,210,100,30,0.1,90
1.688855000 ,32.289550000 ,210,100,30,0.1,90
1.689876000 ,32.291190000 ,210,100,30,0.1,90
1.689876000 ,32.281910000 ,210,100,30,0.1,90
1.689876000 ,32.272800000 ,210,100,30,0.1,90
1.689876000 ,32.270620000 ,210,100,30,0.1,90
1.689876000 ,32.263880000 ,210,100,30,0.1,90
1.689876000 ,32.253860000 ,210,100,30,0.1,90
1.690796000 ,32.249130000 ,210,100,30,0.1,90
1.690796000 ,32.235290000 ,210,100,30,0.1,90
1.690796000 ,32.231470000 ,210,100,30,0.1,90
1.690796000 ,32.232920000 ,210,100,30,0.1,90
1.692296000 ,32.223270000 ,210,100,30,0.1,90
1.692296000 ,32.212890000 ,210,100,30,0.1,90
1.692296000 ,32.205790000 ,210,100,30,0.1,90
1.693781000 ,32.196320000 ,210,100,30,0.1,90
1.693781000 ,32.193950000 ,210,100,30,0.1,90
1.693781000 ,32.178660000 ,210,100,30,0.1,90
1.693781000 ,32.172830000 ,210,100,30,0.1,90
1.693781000 ,32.172100000 ,210,100,30,0.1,90
1.693781000 ,32.164270000 ,210,100,30,0.1,90
1.693758000 ,32.152980000 ,210,100,30,0.1,90
1.693758000 ,32.144060000 ,210,100,30,0.1,90
1.693758000 ,32.134950000 ,210,100,30,0.1,90
1.692938000 ,32.131310000 ,210,100,30,0.1,90
1.692938000 ,32.112560000 ,210,100,30,0.1,90
1.692938000 ,32.118380000 ,210,100,30,0.1,90
1.692938000 ,32.117840000 ,210,100,30,0.1,90
1.692900000 ,32.104360000 ,210,100,30,0.1,90
1.692900000 ,32.094890000 ,210,100,30,0.1,90
1.692900000 ,32.089610000 ,210,100,30,0.1,90
1.692900000 ,32.075590000 ,210,100,30,0.1,90
1.692900000 ,32.063750000 ,210,100,30,0.1,90
1.692900000 ,32.057920000 ,210,100,30,0.1,90
1.693085000 ,32.050090000 ,210,100,30,0.1,90
1.693085000 ,32.045360000 ,210,100,30,0.1,90
1.693085000 ,32.035710000 ,210,100,30,0.1,90
1.693085000 ,32.029520000 ,210,100,30,0.1,90
1.693023000 ,32.020050000 ,210,100,30,0.1,90
1.693023000 ,32.007480000 ,210,100,30,0.1,90
1.693023000 ,31.998200000 ,210,100,30,0.1,90
1.693889000 ,31.997100000 ,210,100,30,0.1,90
1.693889000 ,31.979260000 ,210,100,30,0.1,90
1.693889000 ,31.967420000 ,210,100,30,0.1,90
1.693889000 ,31.952130000 ,210,100,30,0.1,90
1.693889000 ,31.951400000 ,210,100,30,0.1,90
1.693889000 ,31.945210000 ,210,100,30,0.1,90
1.694485000 ,31.934100000 ,210,100,30,0.1,90
1.694485000 ,31.921710000 ,210,100,30,0.1,90
1.694485000 ,31.916250000 ,210,100,30,0.1,90
1.694485000 ,31.907690000 ,210,100,30,0.1,90
1.693851000 ,31.896400000 ,210,100,30,0.1,90
1.693851000 ,31.885840000 ,210,100,30,0.1,90
1.693851000 ,31.872550000 ,210,100,30,0.1,90
1.693719000 ,31.866170000 ,210,100,30,0.1,90
1.693719000 ,31.858890000 ,210,100,30,0.1,90
1.693719000 ,31.835950000 ,210,100,30,0.1,90
1.693719000 ,31.820650000 ,210,100,30,0.1,90
1.693719000 ,31.812270000 ,210,100,30,0.1,90
1.693719000 ,31.804620000 ,210,100,30,0.1,90
1.693627000 ,31.797710000 ,210,100,30,0.1,90
1.693627000 ,31.785870000 ,210,100,30,0.1,90
1.693627000 ,31.774030000 ,210,100,30,0.1,90
1.693627000 ,31.758010000 ,210,100,30,0.1,90
1.692969000 ,31.745260000 ,210,100,30,0.1,90
1.692969000 ,31.727410000 ,210,100,30,0.1,90
1.692969000 ,31.716490000 ,210,100,30,0.1,90
1.692134000 ,31.702650000 ,210,100,30,0.1,90
1.692134000 ,31.697910000 ,210,100,30,0.1,90
1.692134000 ,31.679890000 ,210,100,30,0.1,90
1.692134000 ,31.658760000 ,210,100,30,0.1,90
1.692134000 ,31.641100000 ,210,100,30,0.1,90
1.692134000 ,31.627620000 ,210,100,30,0.1,90
1.691546000 ,31.610510000 ,210,100,30,0.1,90
1.691546000 ,31.594300000 ,210,100,30,0.1,90
1.691546000 ,31.568810000 ,210,100,30,0.1,90
1.691546000 ,31.547500000 ,210,100,30,0.1,90
1.691190000 ,31.522370000 ,210,100,30,0.1,90
1.691190000 ,31.506350000 ,210,100,30,0.1,90
1.691190000 ,31.487960000 ,210,100,30,0.1,90
1.690626000 ,31.471200000 ,210,100,30,0.1,90
1.690626000 ,31.453540000 ,210,100,30,0.1,90
1.690626000 ,31.425310000 ,210,100,30,0.1,90
1.690626000 ,31.392350000 ,210,100,30,0.1,90
1.690626000 ,31.363210000 ,210,100,30,0.1,90
1.689868000 ,31.334260000 ,210,100,30,0.1,90
1.689868000 ,31.299110000 ,210,100,30,0.1,90
1.689868000 ,31.258320000 ,210,100,30,0.1,90
1.689868000 ,31.233010000 ,210,100,30,0.1,90
1.689868000 ,31.199510000 ,210,100,30,0.1,90
1.688832000 ,31.149430000 ,210,100,30,0.1,90
1.688832000 ,31.102450000 ,210,100,30,0.1,90
1.687169000 ,31.054370000 ,210,100,30,0.1,90
1.687169000 ,31.011760000 ,210,100,30,0.1,90
1.687169000 ,30.973890000 ,210,100,30,0.1,90
1.687169000 ,30.930360000 ,210,100,30,0.1,90
1.687169000 ,30.869910000 ,210,100,30,0.1,90
1.687169000 ,30.818190000 ,210,100,30,0.1,90
1.687169000 ,30.763920000 ,210,100,30,0.1,90
1.685298000 ,30.701650000 ,210,100,30,0.1,90
1.685298000 ,30.636820000 ,210,100,30,0.1,90
1.685298000 ,30.583650000 ,210,100,30,0.1,90
1.685298000 ,30.533020000 ,210,100,30,0.1,90
1.682537000 ,30.476940000 ,210,100,30,0.1,90
1.682537000 ,30.425950000 ,210,100,30,0.1,90
1.678098000 ,30.370040000 ,210,100,30,0.1,90
1.678098000 ,30.306670000 ,210,100,30,0.1,90
1.678098000 ,30.251130000 ,210,100,30,0.1,90
1.678098000 ,30.193950000 ,210,100,30,0.1,90
1.678098000 ,30.127120000 ,210,100,30,0.1,90
1.678098000 ,30.058110000 ,210,100,30,0.1,90
1.678098000 ,30.002570000 ,210,100,30,0.1,90
1.673365000 ,29.945020000 ,210,100,30,0.1,90
1.673365000 ,29.868180000 ,210,100,30,0.1,90
1.673365000 ,29.786960000 ,210,100,30,0.1,90
1.673365000 ,29.700100000 ,210,100,30,0.1,90
1.667117000 ,29.597030000 ,210,100,30,0.1,90
1.667117000 ,29.488500000 ,210,100,30,0.1,90
1.658641000 ,29.392350000 ,210,100,30,0.1,90
1.658641000 ,29.305850000 ,210,100,30,0.1,90
1.658641000 ,29.213350000 ,210,100,30,0.1,90
1.658641000 ,29.119020000 ,210,100,30,0.1,90
1.658641000 ,29.032160000 ,210,100,30,0.1,90
1.658641000 ,28.938190000 ,210,100,30,0.1,90
1.658641000 ,28.846230000 ,210,100,30,0.1,90
1.649206000 ,28.746080000 ,210,100,30,0.1,90
1.649206000 ,28.647750000 ,210,100,30,0.1,90
1.649206000 ,28.551600000 ,210,100,30,0.1,90
1.649206000 ,28.451990000 ,210,100,30,0.1,90
1.637947000 ,28.354930000 ,210,100,30,0.1,90
1.637947000 ,28.251310000 ,210,100,30,0.1,90
1.637947000 ,28.149160000 ,210,100,30,0.1,90
1.625094000 ,28.042810000 ,210,100,30,0.1,90
1.625094000 ,27.914610000 ,210,100,30,0.1,90
1.625094000 ,27.802070000 ,210,100,30,0.1,90
1.625094000 ,27.685170000 ,210,100,30,0.1,90
1.625094000 ,27.547860000 ,210,100,30,0.1,90
1.625094000 ,27.381610000 ,210,100,30,0.1,90
1.611507000 ,27.189670000 ,210,100,30,0.1,90
1.611507000 ,26.957860000 ,210,100,30,0.1,90
1.611507000 ,26.641730000 ,210,100,30,0.1,90
1.611507000 ,26.195770000 ,210,100,30,0.1,90
1.592776000 ,25.646920000 ,210,100,30,0.1,90
1.592776000 ,25.096980000 ,210,100,30,0.1,90
1.568424000 ,24.548320000 ,210,100,30,0.1,90
1.568424000 ,23.958860000 ,210,100,30,0.1,90
1.568424000 ,23.128300000 ,210,100,30,0.1,90
1.568424000 ,18.670320000 ,210,100,30,0.1,90
1.568424000 ,4.969319000 ,210,100,30,0.1,90
1.568424000 ,0.250933400 ,210,100,30,0.1,90
1.568424000 ,0.150232300 ,210,100,30,0.1,90
1.568424000 ,0.152235400 ,210,100,30,0.1,90
0.000000000 ,-0.006700445 ,220,40,90,0.15,90
0.000000000 ,-0.006700445 ,220,40,90,0.15,90
0.000000000 ,-0.006700445 ,220,40,90,0.15,90
0.000000000 ,-0.006700445 ,220,40,90,0.15,90
0.000252491 ,-0.006700445 ,220,40,90,0.15,90
0.000252491 ,-0.006700445 ,220,40,90,0.15,90
-0.000093800 ,-0.006700445 ,220,40,90,0.15,90
-0.000093800 ,-0.006700445 ,220,40,90,0.15,90
-0.000093800 ,-0.006700445 ,220,40,90,0.15,90
-0.000093800 ,-0.006700445 ,220,40,90,0.15,90
-0.000093800 ,-0.006700445 ,220,40,90,0.15,90
-0.000093800 ,-0.006700445 ,220,40,90,0.15,90
-0.000454484 ,-0.006700445 ,220,40,90,0.15,90
-0.000454484 ,0.138103600 ,220,40,90,0.15,90
-0.000454484 ,0.196732500 ,220,40,90,0.15,90
-0.000454484 ,0.242146600 ,220,40,90,0.15,90
-0.000613193 ,0.292400000 ,220,40,90,0.15,90
-0.000613193 ,0.334277700 ,220,40,90,0.15,90
-0.000613193 ,0.387322900 ,220,40,90,0.15,90
0.000093800 ,0.423617000 ,220,40,90,0.15,90
0.000093800 ,0.466797700 ,220,40,90,0.15,90
0.000093800 ,0.516492700 ,220,40,90,0.15,90
0.000093800 ,0.552228300 ,220,40,90,0.15,90
0.000093800 ,0.593361700 ,220,40,90,0.15,90
0.000093800 ,0.629655700 ,220,40,90,0.15,90
0.002272420 ,0.665205300 ,220,40,90,0.15,90
0.002272420 ,0.686981700 ,220,40,90,0.15,90
0.002272420 ,0.719739500 ,220,40,90,0.15,90
0.002272420 ,0.753241700 ,220,40,90,0.15,90
0.005713514 ,0.780229600 ,220,40,90,0.15,90
0.005713514 ,0.818943300 ,220,40,90,0.15,90
0.005713514 ,0.828621700 ,220,40,90,0.15,90
0.008952615 ,0.827132700 ,220,40,90,0.15,90
0.008952615 ,0.844070000 ,220,40,90,0.15,90
0.008952615 ,0.859704400 ,220,40,90,0.15,90
0.008952615 ,0.861937800 ,220,40,90,0.15,90
0.008952615 ,0.871802300 ,220,40,90,0.15,90
0.008952615 ,0.893765000 ,220,40,90,0.15,90
0.010828260 ,0.903815600 ,220,40,90,0.15,90
0.010828260 ,0.914983000 ,220,40,90,0.15,90
0.010828260 ,0.934712100 ,220,40,90,0.15,90
0.010828260 ,0.946624000 ,220,40,90,0.15,90
0.011744450 ,0.955185700 ,220,40,90,0.15,90
0.011744450 ,0.969703300 ,220,40,90,0.15,90
0.011744450 ,0.978451100 ,220,40,90,0.15,90
0.011340460 ,0.989060200 ,220,40,90,0.15,90
0.011340460 ,1.001158000 ,220,40,90,0.15,90
0.011340460 ,1.021632000 ,220,40,90,0.15,90
0.011340460 ,1.030566000 ,220,40,90,0.15,90
0.011340460 ,1.039127000 ,220,40,90,0.15,90
0.011340460 ,1.051039000 ,220,40,90,0.15,90
0.010546920 ,1.064812000 ,220,40,90,0.15,90
0.010546920 ,1.075608000 ,220,40,90,0.15,90
0.010546920 ,1.081005000 ,220,40,90,0.15,90
0.010546920 ,1.085658000 ,220,40,90,0.15,90
0.009298888 ,1.110413000 ,220,40,90,0.15,90
0.009298888 ,1.121952000 ,220,40,90,0.15,90
0.009298888 ,1.129956000 ,220,40,90,0.15,90
0.007264531 ,1.138145000 ,220,40,90,0.15,90
0.007264531 ,1.146893000 ,220,40,90,0.15,90
0.007264531 ,1.161969000 ,220,40,90,0.15,90
0.007264531 ,1.182442000 ,220,40,90,0.15,90
0.007264531 ,1.184490000 ,220,40,90,0.15,90
0.007264531 ,1.195471000 ,220,40,90,0.15,90
0.005028181 ,1.210361000 ,220,40,90,0.15,90
0.005028181 ,1.223203000 ,220,40,90,0.15,90
0.005028181 ,1.232696000 ,220,40,90,0.15,90
0.005028181 ,1.246841000 ,220,40,90,0.15,90
0.002214708 ,1.264151000 ,220,40,90,0.15,90
0.002214708 ,1.274760000 ,220,40,90,0.15,90
0.002214708 ,1.284997000 ,220,40,90,0.15,90
-0.000375130 ,1.301189000 ,220,40,90,0.15,90
-0.000375130 ,1.318499000 ,220,40,90,0.15,90
-0.000375130 ,1.326688000 ,220,40,90,0.15,90
-0.000375130 ,1.339158000 ,220,40,90,0.15,90
-0.000375130 ,1.359074000 ,220,40,90,0.15,90
-0.000375130 ,1.360190000 ,220,40,90,0.15,90
-0.002726905 ,1.370613000 ,220,40,90,0.15,90
-0.002726905 ,1.394065000 ,220,40,90,0.15,90
-0.002726905 ,1.399835000 ,220,40,90,0.15,90
-0.002726905 ,1.422542000 ,220,40,90,0.15,90
-0.004566483 ,1.440223000 ,220,40,90,0.15,90
-0.004566483 ,1.457161000 ,220,40,90,0.15,90
-0.004566483 ,1.475401000 ,220,40,90,0.15,90
-0.006276208 ,1.492152000 ,220,40,90,0.15,90
-0.006276208 ,1.505180000 ,220,40,90,0.15,90
-0.006276208 ,1.523607000 ,220,40,90,0.15,90
-0.006276208 ,1.529004000 ,220,40,90,0.15,90
-0.006276208 ,1.537938000 ,220,40,90,0.15,90
-0.006276208 ,1.555620000 ,220,40,90,0.15,90
-0.007553092 ,1.577955000 ,220,40,90,0.15,90
-0.007553092 ,1.601965000 ,220,40,90,0.15,90
-0.007553092 ,1.609224000 ,220,40,90,0.15,90
-0.007553092 ,1.621694000 ,220,40,90,0.15,90
-0.008620769 ,1.641609000 ,220,40,90,0.15,90
-0.008620769 ,1.655941000 ,220,40,90,0.15,90
-0.008620769 ,1.673250000 ,220,40,90,0.15,90
-0.010496420 ,1.683673000 ,220,40,90,0.15,90
-0.010496420 ,1.690746000 ,220,40,90,0.15,90
-0.010496420 ,1.706008000 ,220,40,90,0.15,90
-0.010496420 ,1.723503000 ,220,40,90,0.15,90
-0.010496420 ,1.736346000 ,220,40,90,0.15,90
-0.010496420 ,1.744349000 ,220,40,90,0.15,90
-0.012610130 ,1.756261000 ,220,40,90,0.15,90
-0.012610130 ,1.780271000 ,220,40,90,0.15,90
-0.012610130 ,1.804281000 ,220,40,90,0.15,90
-0.012610130 ,1.801675000 ,220,40,90,0.15,90
-0.014630060 ,1.813587000 ,220,40,90,0.15,90
-0.014630060 ,1.821032000 ,220,40,90,0.15,90
-0.014630060 ,1.839086000 ,220,40,90,0.15,90
-0.016592280 ,1.848020000 ,220,40,90,0.15,90
-0.016592280 ,1.856396000 ,220,40,90,0.15,90
-0.016592280 ,1.873147000 ,220,40,90,0.15,90
-0.016592280 ,1.883011000 ,220,40,90,0.15,90
-0.016592280 ,1.895668000 ,220,40,90,0.15,90
-0.016592280 ,1.908882000 ,220,40,90,0.15,90
-0.018071150 ,1.911302000 ,220,40,90,0.15,90
-0.018071150 ,1.918002000 ,220,40,90,0.15,90
-0.018071150 ,1.931589000 ,220,40,90,0.15,90
-0.018071150 ,1.937545000 ,220,40,90,0.15,90
-0.019247040 ,1.937731000 ,220,40,90,0.15,90
-0.019247040 ,1.958949000 ,220,40,90,0.15,90
-0.019247040 ,1.973281000 ,220,40,90,0.15,90
-0.021202040 ,1.986310000 ,220,40,90,0.15,90
-0.021202040 ,2.001572000 ,220,40,90,0.15,90
-0.021202040 ,2.009203000 ,220,40,90,0.15,90
-0.021202040 ,2.026140000 ,220,40,90,0.15,90
-0.021202040 ,2.042705000 ,220,40,90,0.15,90
-0.021202040 ,2.049219000 ,220,40,90,0.15,90
-0.023885660 ,2.060201000 ,220,40,90,0.15,90
-0.023885660 ,2.080488000 ,220,40,90,0.15,90
-0.023885660 ,2.089981000 ,220,40,90,0.15,90
-0.023885660 ,2.099845000 ,220,40,90,0.15,90
-0.027211330 ,2.104684000 ,220,40,90,0.15,90
-0.027211330 ,2.120691000 ,220,40,90,0.15,90
-0.027211330 ,2.128136000 ,220,40,90,0.15,90
-0.030183510 ,2.145445000 ,220,40,90,0.15,90
-0.030183510 ,2.154938000 ,220,40,90,0.15,90
-0.030183510 ,2.167036000 ,220,40,90,0.15,90
-0.030183510 ,2.180809000 ,220,40,90,0.15,90
-0.030183510 ,2.190301000 ,220,40,90,0.15,90
-0.030183510 ,2.196443000 ,220,40,90,0.15,90
-0.031821100 ,2.205377000 ,220,40,90,0.15,90
-0.031821100 ,2.221942000 ,220,40,90,0.15,90
-0.031821100 ,2.224548000 ,220,40,90,0.15,90
-0.031821100 ,2.246696000 ,220,40,90,0.15,90
-0.033891530 ,2.259911000 ,220,40,90,0.15,90
-0.033891530 ,2.265123000 ,220,40,90,0.15,90
-0.033891530 ,2.272940000 ,220,40,90,0.15,90
-0.036762710 ,2.285969000 ,220,40,90,0.15,90
-0.036762710 ,2.296764000 ,220,40,90,0.15,90
-0.036762710 ,2.310909000 ,220,40,90,0.15,90
-0.036762710 ,2.326916000 ,220,40,90,0.15,90
-0.036762710 ,2.347762000 ,220,40,90,0.15,90
-0.036762710 ,2.362651000 ,220,40,90,0.15,90
-0.040427440 ,2.368793000 ,220,40,90,0.15,90
-0.040427440 ,2.373819000 ,220,40,90,0.15,90
-0.040427440 ,2.390942000 ,220,40,90,0.15,90
-0.040427440 ,2.400620000 ,220,40,90,0.15,90
-0.043089420 ,2.401551000 ,220,40,90,0.15,90
-0.043089420 ,2.422025000 ,220,40,90,0.15,90
-0.044214810 ,2.436543000 ,220,40,90,0.15,90
-0.044214810 ,2.438962000 ,220,40,90,0.15,90
-0.044214810 ,2.445104000 ,220,40,90,0.15,90
-0.044214810 ,2.471534000 ,220,40,90,0.15,90
-0.044214810 ,2.483632000 ,220,40,90,0.15,90
-0.044214810 ,2.501872000 ,220,40,90,0.15,90
-0.044214810 ,2.518064000 ,220,40,90,0.15,90
-0.045946180 ,2.526440000 ,220,40,90,0.15,90
-0.045946180 ,2.534071000 ,220,40,90,0.15,90
-0.045946180 ,2.539096000 ,220,40,90,0.15,90
